   7.100000       11.44692      0.431972221329104        11.19127    
   9.100000       12.98569      0.439431450854397        12.19657    
   11.10000       12.21279      0.475499737118750        12.26569    
   13.10000       11.86266      0.472440472440709        11.99745    
   16.10000       11.43107      0.307001628660175        11.33434    
   20.10000       10.12932      0.306887601574257        10.37599    
   24.10000       9.371735      0.291873260166121        9.452572    
   28.10000       8.193652      0.311592682840917        8.550154    
   32.10000       7.422851      0.283954221662577        7.737855    
   37.69000       6.292798      0.278316366748346        6.794255    
   44.87000       5.351765      0.251256840702895        5.765270    
   52.05000       4.581334      0.295110148927481        4.909144    
   59.23000       3.904522      0.294771097633401        4.218536    
   66.41000       3.331994      0.274280877933552        3.635779    
